product_id,price_usd,cost_usd,category,page_view,add_to_cart,purchase_count,click_velocity,cart_to_view_ratio,conversion_rate,gross_margin_pct
525.0,53.6,36.4,Sports,545,165,70,545,0.30275229357798167,0.12844036697247707,0.32089552238805974
526.0,159.68,80.83,Sports,344,69,34,344,0.2005813953488372,0.09883720930232558,0.4938001002004008
527.0,297.2,225.82,Sports,247,14,3,247,0.05668016194331984,0.012145748987854251,0.2401749663526245
528.0,173.62,100.44,Sports,343,59,24,343,0.17201166180758018,0.06997084548104957,0.4214952194447645
529.0,132.38,103.78,Sports,398,91,40,398,0.228643216080402,0.10050251256281408,0.2160447197461852
530.0,247.1,194.97,Sports,226,26,11,226,0.11504424778761062,0.048672566371681415,0.2109672197490894
531.0,106.94,85.38,Sports,455,112,44,455,0.24615384615384617,0.0967032967032967,0.20160837853001687
532.0,16.04,8.19,Sports,690,215,82,690,0.3115942028985507,0.11884057971014493,0.48940149625935164
533.0,150.16,113.17,Sports,398,94,39,398,0.23618090452261306,0.09798994974874371,0.2463372402770378
534.0,194.83,151.31,Sports,303,44,15,303,0.14521452145214522,0.04950495049504951,0.22337422368218451
535.0,83.1,55.62,Sports,516,135,56,516,0.2616279069767442,0.10852713178294573,0.3306859205776173
536.0,287.27,201.35,Sports,251,17,5,251,0.06772908366533864,0.0199203187250996,0.2990914470707
537.0,138.92,76.12,Sports,384,90,41,384,0.234375,0.10677083333333333,0.4520587388424992
538.0,58.26,45.59,Sports,587,157,65,587,0.2674616695059625,0.11073253833049404,0.21747339512530028
539.0,271.6,209.5,Sports,268,24,10,268,0.08955223880597014,0.03731343283582089,0.22864506627393233
540.0,83.31,54.48,Sports,531,141,59,531,0.2655367231638418,0.1111111111111111,0.3460568959308607
541.0,24.28,13.19,Sports,669,218,84,669,0.32585949177877427,0.12556053811659193,0.45675453047775955
542.0,282.3,198.48,Sports,276,19,8,276,0.06884057971014493,0.028985507246376812,0.29691817215727956
543.0,180.71,131.44,Sports,352,66,23,352,0.1875,0.06534090909090909,0.27264678213712584
544.0,102.58,59.2,Sports,469,108,47,469,0.2302771855010661,0.10021321961620469,0.4228894521349191
545.0,148.54,81.78,Sports,390,80,29,390,0.20512820512820512,0.07435897435897436,0.44944122795206676
546.0,274.98,211.09,Sports,280,15,9,280,0.05357142857142857,0.03214285714285714,0.23234417048512623
547.0,241.26,131.99,Sports,277,31,13,277,0.11191335740072202,0.04693140794223827,0.4529138688551769
548.0,30.71,21.05,Sports,625,194,80,625,0.3104,0.128,0.3145555193747965
549.0,235.27,185.25,Sports,261,28,11,261,0.10727969348659004,0.0421455938697318,0.21260679219620016
550.0,191.48,121.72,Sports,342,58,21,342,0.1695906432748538,0.06140350877192982,0.36432003342385627
551.0,248.33,159.74,Sports,294,35,14,294,0.11904761904761904,0.047619047619047616,0.3567430435307856
552.0,49.69,28.15,Sports,593,167,54,593,0.28161888701517707,0.09106239460370995,0.4334876232642383
553.0,216.41,144.13,Sports,311,41,16,311,0.13183279742765272,0.05144694533762058,0.3339956563929578
554.0,262.25,152.08,Sports,280,23,9,280,0.08214285714285714,0.03214285714285714,0.420095328884652
555.0,53.46,31.08,Sports,615,175,76,615,0.2845528455284553,0.12357723577235773,0.41863075196408533
556.0,105.68,58.16,Sports,431,99,40,431,0.2296983758700696,0.09280742459396751,0.449659348978047
557.0,100.88,77.77,Sports,438,107,51,438,0.24429223744292236,0.11643835616438356,0.22908406026962727
558.0,293.76,151.89,Sports,261,16,9,261,0.06130268199233716,0.034482758620689655,0.4829452614379085
559.0,171.5,128.73,Sports,389,57,25,389,0.14652956298200515,0.06426735218508997,0.24938775510204086
560.0,228.42,180.73,Sports,272,23,6,272,0.08455882352941177,0.022058823529411766,0.2087820681201296
561.0,299.44,232.82,Sports,243,16,7,243,0.06584362139917696,0.02880658436213992,0.22248196633716272
562.0,92.51,71.13,Sports,435,104,48,435,0.23908045977011494,0.1103448275862069,0.23111015025402667
563.0,50.15,34.7,Sports,588,188,71,588,0.3197278911564626,0.12074829931972789,0.3080757726819541
564.0,107.54,58.29,Sports,476,128,50,476,0.2689075630252101,0.10504201680672269,0.4579691277664125
565.0,91.63,55.71,Sports,459,118,62,459,0.2570806100217865,0.13507625272331156,0.39201134999454323
566.0,71.73,48.16,Sports,480,135,52,480,0.28125,0.10833333333333334,0.32859333612156705
567.0,160.32,91.24,Sports,329,61,23,329,0.18541033434650456,0.06990881458966565,0.43088822355289425
568.0,183.39,137.3,Sports,326,62,27,326,0.1901840490797546,0.08282208588957055,0.25132231855608256
569.0,230.29,127.26,Sports,289,24,10,289,0.08304498269896193,0.03460207612456748,0.44739241825524334
570.0,203.61,140.19,Sports,281,41,18,281,0.14590747330960854,0.06405693950177936,0.3114778252541624
571.0,97.95,49.27,Sports,439,104,43,439,0.23690205011389523,0.0979498861047836,0.4969882593159775
572.0,127.17,91.12,Sports,379,70,24,379,0.18469656992084432,0.0633245382585752,0.28347880789494373
573.0,244.71,146.96,Sports,278,30,17,278,0.1079136690647482,0.06115107913669065,0.39945241306035717
574.0,34.38,21.41,Sports,630,192,76,630,0.3047619047619048,0.12063492063492064,0.37725421756835376
575.0,46.92,32.83,Sports,623,182,68,623,0.29213483146067415,0.10914927768860354,0.30029838022165395
576.0,172.43,137.2,Sports,364,60,27,364,0.16483516483516483,0.07417582417582418,0.20431479440932562
577.0,213.06,143.28,Sports,314,46,20,314,0.1464968152866242,0.06369426751592357,0.32751337651365814
578.0,112.0,87.32,Sports,422,100,40,422,0.23696682464454977,0.0947867298578199,0.22035714285714292
579.0,43.27,30.91,Sports,614,196,88,614,0.31921824104234525,0.14332247557003258,0.2856482551421309
580.0,235.5,179.08,Sports,302,32,11,302,0.10596026490066225,0.03642384105960265,0.23957537154989378
581.0,93.13,49.57,Sports,473,112,46,473,0.23678646934460887,0.09725158562367865,0.4677332760657146
582.0,138.36,70.24,Sports,401,86,39,401,0.2144638403990025,0.09725685785536159,0.49233882625036146
583.0,47.24,27.07,Sports,569,170,78,569,0.29876977152899825,0.13708260105448156,0.42696867061812027
584.0,188.77,103.89,Sports,359,58,23,359,0.1615598885793872,0.06406685236768803,0.44964771944694604
585.0,170.17,133.86,Sports,355,66,25,355,0.18591549295774648,0.07042253521126761,0.21337486043368384
586.0,278.48,200.96,Sports,263,18,8,263,0.06844106463878327,0.030418250950570342,0.27836828497558175
587.0,252.5,174.49,Sports,267,30,13,267,0.11235955056179775,0.04868913857677903,0.3089504950495049
588.0,77.6,49.14,Sports,540,140,49,540,0.25925925925925924,0.09074074074074075,0.3667525773195876
589.0,217.39,111.64,Sports,304,33,15,304,0.10855263157894737,0.049342105263157895,0.4864529187175123
590.0,152.13,98.92,Sports,389,75,27,389,0.1928020565552699,0.06940874035989718,0.3497666469466903
591.0,43.63,27.12,Sports,605,169,69,605,0.2793388429752066,0.1140495867768595,0.37840935136374054
592.0,180.81,137.11,Sports,318,46,19,318,0.14465408805031446,0.059748427672955975,0.24169017200376078
593.0,142.92,88.47,Sports,376,74,28,376,0.19680851063829788,0.07446808510638298,0.38098236775818634
594.0,281.77,173.75,Sports,249,23,12,249,0.09236947791164658,0.04819277108433735,0.38336231678319194
595.0,253.2,166.53,Sports,258,32,15,258,0.12403100775193798,0.05813953488372093,0.3422985781990521
596.0,234.86,141.28,Sports,275,32,10,275,0.11636363636363636,0.03636363636363636,0.3984501405092396
597.0,216.93,163.33,Sports,298,47,21,298,0.15771812080536912,0.07046979865771812,0.24708431291199923
598.0,245.99,185.55,Sports,294,22,8,294,0.07482993197278912,0.027210884353741496,0.24570104475791696
599.0,159.07,125.25,Sports,369,76,27,369,0.20596205962059622,0.07317073170731707,0.21261080027660775
600.0,262.19,183.25,Sports,283,23,13,283,0.0812720848056537,0.045936395759717315,0.3010793699225752
601.0,39.84,22.16,Sports,595,198,84,595,0.33277310924369746,0.1411764705882353,0.44377510040160645
602.0,66.63,46.69,Sports,537,161,68,537,0.29981378026070765,0.1266294227188082,0.29926459552754014
603.0,130.85,81.01,Sports,366,78,27,366,0.21311475409836064,0.07377049180327869,0.3808941536110049
604.0,244.31,186.97,Sports,281,24,9,281,0.08540925266903915,0.03202846975088968,0.2347018132700258
605.0,260.76,178.95,Sports,223,18,8,223,0.08071748878923767,0.03587443946188341,0.31373676944316614
606.0,87.84,58.21,Sports,434,106,46,434,0.24423963133640553,0.10599078341013825,0.3373178506375228
607.0,37.35,20.04,Sports,611,184,80,611,0.3011456628477905,0.1309328968903437,0.46345381526104423
608.0,77.1,39.46,Sports,511,126,53,511,0.2465753424657534,0.10371819960861056,0.48819714656290525
609.0,109.49,60.23,Sports,445,106,52,445,0.23820224719101124,0.11685393258426967,0.44990410083112614
610.0,288.05,223.62,Sports,213,20,8,213,0.09389671361502347,0.03755868544600939,0.22367644506162127
611.0,144.19,95.19,Sports,373,83,33,373,0.2225201072386059,0.08847184986595175,0.33982939177474164
612.0,44.18,23.83,Sports,589,189,85,589,0.32088285229202035,0.14431239388794567,0.4606156631960163
613.0,176.58,102.81,Sports,339,61,26,339,0.17994100294985252,0.07669616519174041,0.4177709819911655
614.0,224.2,131.41,Sports,293,31,14,293,0.10580204778156997,0.04778156996587031,0.413871543264942
615.0,210.89,119.47,Sports,298,40,13,298,0.1342281879194631,0.0436241610738255,0.4334961354260515
616.0,168.18,102.6,Sports,357,56,25,357,0.1568627450980392,0.0700280112044818,0.38993935069568325
617.0,186.94,119.77,Sports,320,58,27,320,0.18125,0.084375,0.3593131486038301
618.0,78.74,44.6,Sports,532,134,57,532,0.2518796992481203,0.10714285714285714,0.43357886715773425
619.0,119.89,81.01,Sports,420,88,35,420,0.20952380952380953,0.08333333333333333,0.32429727249979146
620.0,55.39,43.52,Sports,535,176,74,535,0.32897196261682243,0.1383177570093458,0.21429860985737492
621.0,103.04,59.86,Sports,437,118,49,437,0.2700228832951945,0.11212814645308924,0.4190605590062112
622.0,94.29,68.99,Sports,469,128,52,469,0.27292110874200426,0.11087420042643924,0.26832113691801895
623.0,27.51,20.95,Sports,631,225,97,631,0.35657686212361334,0.1537242472266244,0.23845874227553623
624.0,158.96,119.27,Sports,354,60,33,354,0.1694915254237288,0.09322033898305085,0.24968545546049326
625.0,160.11,127.57,Sports,357,71,32,357,0.19887955182072828,0.0896358543417367,0.2032352757479234
626.0,129.69,90.84,Sports,405,85,42,405,0.20987654320987653,0.1037037037037037,0.299560490400185
627.0,187.96,141.91,Sports,336,57,28,336,0.16964285714285715,0.08333333333333333,0.24499893594381789
628.0,35.76,27.07,Sports,647,211,80,647,0.3261205564142195,0.12364760432766615,0.24300894854586125
629.0,86.46,59.59,Sports,469,116,49,469,0.24733475479744135,0.1044776119402985,0.3107795512375664
630.0,128.61,68.29,Sports,396,89,44,396,0.22474747474747475,0.1111111111111111,0.4690148511002255
631.0,179.06,116.28,Sports,322,62,29,322,0.19254658385093168,0.09006211180124224,0.35060873450240143
632.0,130.03,95.59,Sports,362,70,37,362,0.19337016574585636,0.10220994475138122,0.26486195493347686
633.0,185.34,113.77,Sports,329,48,24,329,0.1458966565349544,0.0729483282674772,0.38615517427430673
634.0,92.11,55.8,Sports,442,110,47,442,0.248868778280543,0.10633484162895927,0.39420258386711543
635.0,161.63,109.69,Sports,332,59,25,332,0.17771084337349397,0.07530120481927711,0.321351234300563
636.0,9.97,7.22,Sports,711,238,93,711,0.33473980309423346,0.1308016877637131,0.2758274824473421
637.0,137.66,76.44,Sports,376,85,35,376,0.22606382978723405,0.09308510638297872,0.4447188725846288
638.0,135.21,82.9,Sports,396,85,38,396,0.21464646464646464,0.09595959595959595,0.3868796686635604
639.0,247.92,148.51,Sports,291,31,10,291,0.10652920962199312,0.03436426116838488,0.40097612132946114
640.0,252.74,199.07,Sports,293,26,8,293,0.08873720136518772,0.027303754266211604,0.2123526153359184
641.0,268.25,211.05,Sports,301,28,8,301,0.09302325581395349,0.026578073089700997,0.21323392357875112
642.0,82.91,63.74,Sports,471,125,51,471,0.2653927813163482,0.10828025477707007,0.2312145700156796
643.0,233.86,154.71,Sports,271,40,15,271,0.14760147601476015,0.055350553505535055,0.3384503549131959
644.0,249.1,178.89,Sports,281,24,11,281,0.08540925266903915,0.03914590747330961,0.28185467683661186
645.0,143.56,73.53,Sports,360,81,34,360,0.225,0.09444444444444444,0.48780997492337697
646.0,140.29,70.58,Sports,404,81,33,404,0.2004950495049505,0.08168316831683169,0.4968992800627272
647.0,74.95,46.68,Sports,579,158,71,579,0.27288428324697755,0.1226252158894646,0.3771847898599066
648.0,197.37,153.66,Sports,330,49,13,330,0.1484848484848485,0.03939393939393939,0.22146222830217363
649.0,289.63,187.11,Sports,236,15,4,236,0.0635593220338983,0.01694915254237288,0.3539688568173186
650.0,270.55,182.95,Sports,273,31,13,273,0.11355311355311355,0.047619047619047616,0.323784882646461
651.0,225.97,119.24,Sports,302,32,12,302,0.10596026490066225,0.039735099337748346,0.4723193344249237
652.0,115.06,60.12,Sports,451,108,40,451,0.2394678492239468,0.08869179600886919,0.47749000521467067
653.0,59.27,41.3,Sports,534,153,60,534,0.28651685393258425,0.11235955056179775,0.3031887970305383
654.0,247.6,197.36,Sports,284,33,15,284,0.11619718309859155,0.0528169014084507,0.20290791599353789
655.0,161.02,119.94,Sports,343,65,30,343,0.18950437317784258,0.08746355685131195,0.25512358713203337
656.0,268.8,167.64,Sports,256,20,7,256,0.078125,0.02734375,0.37633928571428577
657.0,184.11,111.56,Sports,334,59,27,334,0.17664670658682635,0.08083832335329341,0.3940579001683776
658.0,209.99,105.67,Sports,291,44,23,291,0.15120274914089346,0.07903780068728522,0.49678556121720086
659.0,215.51,143.5,Sports,287,41,24,287,0.14285714285714285,0.08362369337979095,0.33413762702426797
660.0,253.91,171.61,Sports,291,27,10,291,0.09278350515463918,0.03436426116838488,0.32413059745579137
661.0,65.42,42.48,Sports,521,124,58,521,0.2380038387715931,0.11132437619961612,0.3506572913482116
662.0,85.68,59.47,Sports,480,123,54,480,0.25625,0.1125,0.30590569561157804
663.0,299.16,201.14,Sports,271,20,3,271,0.07380073800738007,0.01107011070110701,0.32765075544858946
664.0,43.48,23.78,Sports,614,200,80,614,0.3257328990228013,0.13029315960912052,0.45308187672493094
665.0,39.14,20.75,Sports,614,201,85,614,0.3273615635179153,0.13843648208469056,0.469851814001022
666.0,151.2,96.81,Sports,351,72,34,351,0.20512820512820512,0.09686609686609686,0.35972222222222217
667.0,197.83,139.54,Sports,294,40,17,294,0.1360544217687075,0.05782312925170068,0.2946469190719305
668.0,50.03,28.59,Sports,585,181,70,585,0.3094017094017094,0.11965811965811966,0.42854287427543475
669.0,17.6,12.12,Sports,743,257,109,743,0.34589502018842533,0.14670255720053835,0.31136363636363645
670.0,26.4,14.72,Sports,685,212,89,685,0.3094890510948905,0.12992700729927006,0.4424242424242424
671.0,13.71,7.76,Sports,698,232,95,698,0.332378223495702,0.1361031518624642,0.43398978847556535
672.0,231.1,118.6,Sports,272,36,14,272,0.1323529411764706,0.051470588235294115,0.4868022501081783
673.0,77.58,43.98,Sports,508,130,49,508,0.2559055118110236,0.09645669291338582,0.43310131477184843
674.0,257.58,153.12,Sports,232,15,5,232,0.06465517241379311,0.021551724137931036,0.4055439086885627
675.0,96.67,65.81,Sports,428,109,46,428,0.2546728971962617,0.10747663551401869,0.3192303713665046
676.0,78.93,48.69,Sports,459,127,47,459,0.2766884531590414,0.10239651416122005,0.3831242873432156
677.0,72.65,43.06,Sports,503,154,61,503,0.3061630218687873,0.12127236580516898,0.4072952512044047
678.0,14.55,11.06,Sports,759,249,101,759,0.32806324110671936,0.13306982872200263,0.23986254295532647
679.0,57.62,35.36,Sports,539,168,77,539,0.3116883116883117,0.14285714285714285,0.38632419298854564
680.0,123.64,75.28,Sports,459,105,41,459,0.22875816993464052,0.08932461873638345,0.39113555483662243
681.0,262.47,157.68,Sports,261,34,10,261,0.13026819923371646,0.038314176245210725,0.39924562807177966
682.0,288.68,180.91,Sports,293,19,7,293,0.06484641638225255,0.023890784982935155,0.37331993903283917
683.0,79.52,44.32,Sports,454,117,61,454,0.2577092511013216,0.1343612334801762,0.44265593561368205
684.0,77.26,39.44,Sports,517,148,68,517,0.2862669245647969,0.13152804642166344,0.48951592026922086
685.0,73.55,40.21,Fashion,507,123,45,507,0.24260355029585798,0.08875739644970414,0.4532970768184908
686.0,25.79,14.98,Fashion,624,214,96,624,0.34294871794871795,0.15384615384615385,0.4191547111283443
687.0,32.54,20.6,Fashion,628,189,71,628,0.30095541401273884,0.11305732484076433,0.3669330055316533
688.0,162.55,89.04,Fashion,307,61,23,307,0.1986970684039088,0.0749185667752443,0.4522300830513688
689.0,146.71,89.94,Fashion,357,66,32,357,0.18487394957983194,0.0896358543417367,0.386953854542976
690.0,65.07,41.83,Fashion,510,151,70,510,0.296078431372549,0.13725490196078433,0.3571538343322575
691.0,172.81,121.41,Fashion,288,61,27,288,0.21180555555555555,0.09375,0.29743649094381114
692.0,122.42,77.38,Fashion,366,92,39,366,0.25136612021857924,0.10655737704918032,0.36791373958503515
693.0,55.28,37.73,Fashion,511,154,54,511,0.3013698630136986,0.10567514677103718,0.3174746743849494
694.0,175.5,94.21,Fashion,299,54,24,299,0.1806020066889632,0.0802675585284281,0.46319088319088325
695.0,112.18,65.19,Fashion,421,109,46,421,0.2589073634204275,0.10926365795724466,0.41888037083259055
696.0,81.88,57.09,Fashion,467,139,52,467,0.29764453961456105,0.11134903640256959,0.30276013678553976
697.0,67.67,41.75,Fashion,542,127,47,542,0.23431734317343172,0.08671586715867159,0.3830353184572189
698.0,41.99,31.72,Fashion,597,182,82,597,0.304857621440536,0.1373534338358459,0.24458204334365333
699.0,135.25,72.05,Fashion,353,68,32,353,0.19263456090651557,0.0906515580736544,0.46728280961182994
700.0,162.59,118.29,Fashion,324,66,20,324,0.2037037037037037,0.06172839506172839,0.2724644812104065
701.0,145.99,76.85,Fashion,331,65,28,331,0.19637462235649547,0.08459214501510574,0.4735940817864238
702.0,164.83,102.14,Fashion,319,70,32,319,0.219435736677116,0.10031347962382445,0.3803312503791786
703.0,170.12,108.76,Fashion,339,55,21,339,0.16224188790560473,0.061946902654867256,0.3606865741829297
704.0,173.37,93.56,Fashion,307,52,28,307,0.16938110749185667,0.09120521172638436,0.46034492703466573
705.0,13.68,9.63,Fashion,663,213,76,663,0.3212669683257919,0.11463046757164404,0.2960526315789473
706.0,75.47,47.08,Fashion,472,132,52,472,0.2796610169491525,0.11016949152542373,0.3761759639591891
707.0,142.26,81.73,Fashion,382,87,41,382,0.22774869109947643,0.10732984293193717,0.425488542106003
708.0,75.61,52.07,Fashion,443,126,45,443,0.28442437923250563,0.10158013544018059,0.3113344795661949
709.0,30.12,23.31,Fashion,612,214,78,612,0.34967320261437906,0.12745098039215685,0.22609561752988055
710.0,144.82,74.17,Fashion,358,62,20,358,0.17318435754189945,0.055865921787709494,0.487846982460986
711.0,39.11,21.88,Fashion,581,178,79,581,0.306368330464716,0.1359724612736661,0.4405522884172846
712.0,81.1,41.5,Fashion,487,132,51,487,0.27104722792607805,0.10472279260780287,0.4882860665844636
713.0,130.56,72.32,Fashion,347,69,27,347,0.1988472622478386,0.07780979827089338,0.4460784313725491
714.0,117.47,83.99,Fashion,388,90,43,388,0.23195876288659795,0.11082474226804123,0.28500893845237085
715.0,136.67,91.92,Fashion,356,68,29,356,0.19101123595505617,0.08146067415730338,0.32743103826735925
716.0,168.18,123.27,Fashion,326,65,34,326,0.19938650306748465,0.10429447852760736,0.26703531930074925
717.0,176.02,118.91,Fashion,331,59,29,331,0.1782477341389728,0.08761329305135952,0.3244517668446768
718.0,195.03,137.36,Fashion,305,55,24,305,0.18032786885245902,0.07868852459016394,0.29569809772855454
719.0,69.16,50.7,Fashion,461,123,53,461,0.2668112798264642,0.11496746203904555,0.2669172932330826
720.0,183.42,114.67,Fashion,282,42,17,282,0.14893617021276595,0.06028368794326241,0.3748228110347835
721.0,199.64,136.67,Fashion,296,50,23,296,0.16891891891891891,0.0777027027027027,0.31541775195351635
722.0,109.25,66.06,Fashion,356,69,26,356,0.19382022471910113,0.07303370786516854,0.39533180778032034
723.0,186.6,132.02,Fashion,312,56,20,312,0.1794871794871795,0.0641025641025641,0.29249732047159693
724.0,167.36,115.22,Fashion,317,55,20,317,0.17350157728706625,0.06309148264984227,0.3115439770554494
725.0,18.43,13.08,Fashion,660,238,84,660,0.3606060606060606,0.12727272727272726,0.29028757460661964
726.0,106.28,82.73,Fashion,376,87,30,376,0.23138297872340424,0.0797872340425532,0.22158449378998868
727.0,154.29,79.17,Fashion,327,60,21,327,0.1834862385321101,0.06422018348623854,0.48687536457320624
728.0,162.7,94.1,Fashion,327,49,19,327,0.14984709480122324,0.0581039755351682,0.42163491087891825
729.0,194.13,134.19,Fashion,284,40,18,284,0.14084507042253522,0.06338028169014084,0.3087621696801113
730.0,55.94,28.97,Fashion,524,150,70,524,0.2862595419847328,0.13358778625954199,0.4821237039685377
731.0,87.03,48.77,Fashion,460,135,61,460,0.29347826086956524,0.13260869565217392,0.43961852234861537
732.0,34.22,24.37,Fashion,603,179,66,603,0.296849087893864,0.10945273631840796,0.28784336645236697
733.0,53.67,30.73,Fashion,524,159,59,524,0.30343511450381677,0.11259541984732824,0.42742686789640394
734.0,93.45,72.96,Fashion,438,94,38,438,0.2146118721461187,0.0867579908675799,0.21926163723916542
735.0,65.48,50.12,Fashion,514,136,48,514,0.26459143968871596,0.0933852140077821,0.23457544288332324
736.0,116.15,69.7,Fashion,378,86,34,378,0.2275132275132275,0.08994708994708994,0.39991390443392166
737.0,113.27,82.48,Fashion,389,89,31,389,0.22879177377892032,0.07969151670951156,0.2718283746799682
738.0,135.97,92.41,Fashion,330,82,35,330,0.24848484848484848,0.10606060606060606,0.32036478634993015
739.0,155.1,116.22,Fashion,327,45,17,327,0.13761467889908258,0.05198776758409786,0.2506769825918762
740.0,63.55,38.65,Fashion,516,170,81,516,0.32945736434108525,0.1569767441860465,0.39181746656176236
741.0,19.58,11.44,Fashion,679,239,109,679,0.35198821796759944,0.16053019145802652,0.41573033707865165
742.0,142.71,90.54,Fashion,334,65,29,334,0.19461077844311378,0.08682634730538923,0.3655665335295354
743.0,70.3,45.03,Fashion,486,139,55,486,0.28600823045267487,0.11316872427983539,0.3594594594594594
744.0,40.27,21.0,Fashion,572,176,64,572,0.3076923076923077,0.11188811188811189,0.4785199900670475
745.0,198.49,143.93,Fashion,312,42,19,312,0.1346153846153846,0.060897435897435896,0.2748753085797773
746.0,145.69,115.69,Fashion,344,65,20,344,0.18895348837209303,0.05813953488372093,0.20591667238657424
747.0,28.89,18.68,Fashion,651,216,87,651,0.3317972350230415,0.1336405529953917,0.35340948425060575
748.0,44.44,29.46,Fashion,560,184,72,560,0.32857142857142857,0.12857142857142856,0.337083708370837
749.0,184.55,127.96,Fashion,292,43,20,292,0.14726027397260275,0.0684931506849315,0.3066377675426714
750.0,187.57,130.51,Fashion,292,50,22,292,0.17123287671232876,0.07534246575342465,0.3042064295996162
751.0,55.23,29.91,Fashion,501,143,56,501,0.28542914171656686,0.11177644710578842,0.4584464964693101
752.0,156.69,117.81,Fashion,321,63,18,321,0.19626168224299065,0.056074766355140186,0.2481332567489948
753.0,43.66,30.19,Fashion,604,174,75,604,0.28807947019867547,0.12417218543046357,0.3085203847915711
754.0,40.34,29.67,Fashion,610,177,59,610,0.2901639344262295,0.09672131147540984,0.26450173525037185
755.0,150.53,90.02,Fashion,338,73,34,338,0.21597633136094674,0.10059171597633136,0.4019796718262141
756.0,166.46,99.22,Fashion,326,49,25,326,0.15030674846625766,0.07668711656441718,0.40394088669950745
757.0,113.82,69.52,Fashion,400,101,35,400,0.2525,0.0875,0.38921103496749254
758.0,53.96,27.65,Fashion,522,153,75,522,0.29310344827586204,0.14367816091954022,0.48758339510748705
759.0,128.62,95.94,Fashion,358,87,42,358,0.2430167597765363,0.11731843575418995,0.2540817913232779
760.0,181.8,142.44,Fashion,290,51,26,290,0.17586206896551723,0.0896551724137931,0.21650165016501657
761.0,103.91,56.86,Fashion,426,106,47,426,0.24882629107981222,0.11032863849765258,0.45279568857665287
762.0,119.57,62.66,Fashion,399,115,43,399,0.2882205513784461,0.10776942355889724,0.47595550723425606
763.0,39.42,24.95,Fashion,577,157,54,577,0.2720970537261698,0.09358752166377816,0.3670725520040589
764.0,195.98,148.0,Fashion,274,48,24,274,0.17518248175182483,0.08759124087591241,0.24482090009184607
765.0,49.91,30.53,Fashion,552,167,75,552,0.302536231884058,0.1358695652173913,0.38829893808855936
766.0,125.26,93.95,Fashion,364,87,30,364,0.23901098901098902,0.08241758241758242,0.24996008302730321
767.0,35.49,18.51,Fashion,575,159,58,575,0.27652173913043476,0.10086956521739131,0.4784446322907861
768.0,144.47,110.84,Fashion,316,55,20,316,0.17405063291139242,0.06329113924050633,0.2327818924344154
769.0,9.69,7.62,Fashion,749,275,111,749,0.3671562082777036,0.14819759679572764,0.21362229102167177
770.0,39.58,23.3,Fashion,541,168,78,541,0.31053604436229204,0.14417744916820702,0.41131884790298123
771.0,116.17,70.22,Fashion,379,95,39,379,0.25065963060686014,0.10290237467018469,0.395541017474391
772.0,24.33,14.53,Fashion,662,201,88,662,0.30362537764350456,0.13293051359516617,0.4027949034114262
773.0,194.49,150.27,Fashion,306,54,21,306,0.17647058823529413,0.06862745098039216,0.2273638747493444
774.0,195.08,153.83,Fashion,272,33,13,272,0.1213235294117647,0.04779411764705882,0.21145171211810537
775.0,163.74,84.82,Fashion,331,58,29,331,0.17522658610271905,0.08761329305135952,0.4819836325882497
776.0,124.96,73.62,Fashion,350,84,34,350,0.24,0.09714285714285714,0.4108514724711907
777.0,190.94,123.01,Fashion,280,43,24,280,0.15357142857142858,0.08571428571428572,0.3557662092804022
778.0,65.47,39.48,Fashion,476,142,65,476,0.29831932773109243,0.13655462184873948,0.39697571406751186
779.0,170.84,96.82,Fashion,343,61,21,343,0.17784256559766765,0.061224489795918366,0.4332708967454929
780.0,140.74,76.57,Fashion,379,79,34,379,0.20844327176781002,0.08970976253298153,0.45594713656387675
781.0,114.54,89.68,Fashion,404,95,38,404,0.23514851485148514,0.09405940594059406,0.21704208136895406
782.0,54.13,34.23,Fashion,597,186,82,597,0.31155778894472363,0.1373534338358459,0.3676334749676705
783.0,51.63,40.82,Fashion,551,161,78,551,0.29219600725952816,0.14156079854809436,0.20937439473174516
784.0,151.97,86.07,Fashion,398,62,31,398,0.15577889447236182,0.07788944723618091,0.4336382180693558
785.0,132.74,73.84,Fashion,365,78,31,365,0.2136986301369863,0.08493150684931507,0.4437245743558837
786.0,144.15,81.89,Fashion,373,85,36,373,0.22788203753351208,0.09651474530831099,0.43191120360735347
787.0,111.92,79.35,Fashion,375,100,46,375,0.26666666666666666,0.12266666666666666,0.291011436740529
788.0,182.58,122.34,Fashion,323,58,27,323,0.17956656346749225,0.08359133126934984,0.3299375616168255
789.0,138.46,102.47,Fashion,390,81,32,390,0.2076923076923077,0.08205128205128205,0.25993066589628777
790.0,104.6,68.22,Fashion,411,106,42,411,0.25790754257907544,0.10218978102189781,0.3478011472275334
791.0,190.03,130.74,Fashion,296,49,24,296,0.16554054054054054,0.08108108108108109,0.31200336788928057
792.0,27.6,20.67,Fashion,668,217,103,668,0.3248502994011976,0.15419161676646706,0.2510869565217391
793.0,40.88,32.21,Fashion,571,181,59,571,0.3169877408056042,0.10332749562171628,0.21208414872798437
794.0,156.8,84.84,Fashion,349,69,29,349,0.1977077363896848,0.0830945558739255,0.45892857142857146
795.0,19.05,10.88,Fashion,653,217,92,653,0.332312404287902,0.14088820826952528,0.4288713910761155
796.0,10.91,7.4,Fashion,698,225,95,698,0.3223495702005731,0.1361031518624642,0.3217231897341888
